index,Unnamed: 0,name,ratio,intensity,sd,maskArea,label,signal_norm,sd_norm
743,499,fWDuFNe_25.png,0.0609,921.9492,624.1519,0.652,0,0.5346945665313445,0.2084556487776276
744,925,qRJcFUA_44.png,0.0181,640.7839,781.2825,0.4139,0,0.7543506697407107,0.3223922383387771
745,389,hfEtaOr_32.png,0.0531,288.3606,157.9835,0.8938,0,0.4276581944440324,0.06811226122477446
746,1203,MIrpxsd_38.png,0.0247,1176.2311,822.0527,0.6575,1,1.032596557688549,0.31330957706449886
747,1047,xLvSvzk_44.png,0.0503,439.5508,425.9633,0.7314,0,0.4550568333186643,0.17184237052352663
748,713,wEWKLvg_26.png,0.0449,1089.4645,933.7712,0.5944,0,0.6747319524485337,0.2826102003128518
749,827,AyPLOAj_11.png,0.0359,394.6342,296.824,0.6882,0,0.3883403152339047,0.11791972058025216
750,59,uYtDsPt_3.png,0.0577,1271.9629,1031.3784,0.6312,0,0.7128716792166375,0.3554588249269674
751,14,NXNwACJ_17.png,0.0657,1348.8191,1090.5862,0.4914,0,0.61028930559524,0.31883450228553833
752,186,vqFVsNv_42.png,0.0349,1627.9727,1576.6568,0.9199,0,0.8240704705150464,0.49862911719600966
753,1069,gMOvKGH_41.png,0.0346,632.1971,557.7593,0.7083,0,0.5584979767595686,0.19542169229427092
754,459,QITGeIy_15.png,0.0444,1110.8474,1129.7792,0.5805,0,0.6889862055263267,0.3929564714077864
755,34,NXNwACJ_42.png,0.0479,1340.9923,660.5222,0.6294,0,0.6067479764896299,0.19310465040319494
756,1168,TdSicPb_19.png,0.0175,1653.0085,1023.7585,0.9964,1,1.4541001911913234,0.36124115675748414
757,551,tjgMrwV_22.png,0.0331,1131.7965,1433.8767,0.4173,0,0.7731673113267844,0.49876781402004605
758,478,QITGeIy_43.png,0.0563,980.8497,695.2507,0.7035,0,0.608357109171463,0.2418200492767025
759,843,AyPLOAj_41.png,0.0244,568.8646,471.513,0.4014,1,0.5597919746677027,0.18731868450649689
760,784,fIpxGin_3.png,0.0435,1845.2086,1221.2361,0.5286,0,0.8336719377366694,0.3879601963585741
761,1164,TdSicPb_5.png,0.0777,741.5928,898.6687,0.9855,0,0.6523561326309628,0.31710224699452505
762,363,coZdpIv_36.png,0.059,1505.1408,982.5787,0.6557,0,0.7598274922568563,0.3233837831169261
763,348,coZdpIv_13.png,0.0668,1269.9098,1014.2191,0.402,0,0.6410778172556387,0.33379719046163325
764,388,hfEtaOr_31.png,0.0484,334.0803,213.4041,0.7859,0,0.4954635893298901,0.09200603737502898
765,95,xJqflfc_22.png,0.0766,1491.898,1382.5618,0.7706,0,0.8201043951254376,0.4358567984787756
766,687,UvHXQgO_40.png,0.0332,2681.404,1878.3073,0.6198,0,1.1262508352045346,0.5224635668980633
767,101,xJqflfc_29.png,0.0373,1812.867,1357.0278,0.9727,1,0.9965427894385989,0.4278071275762836
768,555,tjgMrwV_26.png,0.0393,691.889,451.3687,0.4838,0,0.4726520694016792,0.15700665183838328
769,497,fWDuFNe_23.png,0.0507,722.2514,504.7703,0.89,0,0.4188776336588358,0.1685843147640466
770,512,fWDuFNe_45.png,0.0337,1810.3513,1202.0857,0.9051,1,1.0499331238889908,0.4014752730542175
771,878,uTSlUxF_10.png,0.0785,1346.8521,1177.6437,0.5421,0,0.5637713857322675,0.36942860211298517
772,1148,fAYQwnV_10.png,0.0427,891.3867,1084.9416,0.8423,1,1.0490992739639406,0.45337579440990333
773,741,dNwbsaN_19.png,0.0477,1108.2299,987.6712,0.8033,0,0.7353219149993452,0.3628505609238049
774,507,fWDuFNe_34.png,0.0521,996.1968,652.6517,0.9014,0,0.5777552777917835,0.21797407578078604
775,887,uTSlUxF_26.png,0.052,1379.1227,723.9448,0.484,0,0.5772793580481673,0.22710257395421435
776,544,tjgMrwV_10.png,0.0214,2567.6606,2459.4494,0.6374,1,1.7540531734297802,0.8555088460053182
777,410,EjxQTSS_15.png,0.0345,1151.7309,1205.5539,0.8461,0,0.8322147109377579,0.4202059874539316
778,626,HnriOUB_34.png,0.0554,1482.1357,1059.8296,0.5568,0,0.6591018684064153,0.311894707615067
779,600,PDRlIQb_41.png,0.0554,1396.6705,1343.8023,0.6126,0,0.7460578806186601,0.4493169158637495
780,831,AyPLOAj_15.png,0.024,1514.1342,2130.537,0.9959,1,1.4899857957937657,0.8464016647100256
781,135,jmHnXFj_36.png,0.0465,1154.7811,1189.0471,0.9993,0,0.8054231014514078,0.39607327840334117
782,720,wEWKLvg_38.png,0.0424,674.2579,407.7712,0.7659,0,0.4175843722497137,0.12341385182345735
783,1088,QOAxozR_32.png,0.0357,873.765,522.8402,0.6342,1,0.42009825032936876,0.1636666977962841
784,216,Pqvglgo_41.png,0.0602,1209.8716,690.8448,0.6519,0,0.49569887799617557,0.19024557201867598
785,959,iXuZbaV_13.png,0.0296,1437.281,940.2352,0.9147,1,0.8018272943644215,0.31384179389532973
786,610,HnriOUB_12.png,0.0894,1051.7279,570.0441,0.5082,0,0.4677006457270785,0.16775690912689548
787,210,Pqvglgo_35.png,0.0319,2161.4593,1411.2028,0.9115,1,0.885575750223742,0.38861852028177274
788,826,AyPLOAj_10.png,0.0407,621.4517,533.4489,0.6767,0,0.6115403811444775,0.21192405341833162
789,1076,QOAxozR_18.png,0.048,1557.5087,1000.1742,0.8409,0,0.7488359910762845,0.3130884131232453
790,542,tjgMrwV_3.png,0.0318,1108.5998,904.9313,0.4644,0,0.7573208847203635,0.3147764423114752
791,1189,MIrpxsd_11.png,0.0779,710.3874,899.7806,0.5177,0,0.6236389973580178,0.3429340713032644
792,173,vqFVsNv_21.png,0.0348,1610.4124,1588.0627,0.917,0,0.8151815470807743,0.5022363155716015
793,103,xJqflfc_31.png,0.0739,815.8707,1150.2404,0.4952,0,0.4484885340177864,0.3626167728812891
794,513,IQPVeKR_2.png,0.016,116.6851,2.3502,0.4424,0,0.16063211495076316,0.0009368968148931502
795,118,jmHnXFj_6.png,0.0281,1689.3676,2416.7003,0.5276,0,1.1782801882395906,0.805006303568074
796,20,NXNwACJ_25.png,0.0342,1430.2445,1167.4228,0.7319,0,0.6471311999781225,0.34129779690481105
797,574,PDRlIQb_8.png,0.0447,1581.6922,2135.3152,0.4329,0,0.8448907101016782,0.7139690414735749
798,78,uYtDsPt_37.png,0.0342,1355.6282,798.5129,0.9293,0,0.7597619013317353,0.2752030264770185
799,858,QyzxkxL_12.png,0.0198,1065.2511,930.9687,0.4979,0,0.7675094184243426,0.31090213484214496
800,612,HnriOUB_14.png,0.0362,1433.2917,858.1637,0.7535,0,0.6373810693861616,0.252546934240527
801,816,fIpxGin_45.png,0.0304,1244.7766,672.3727,0.718,1,0.5623945824722814,0.2135982098122915
802,79,uYtDsPt_38.png,0.038,912.6026,608.0193,0.7383,0,0.5114681787648597,0.20955046752086068
803,844,AyPLOAj_42.png,0.0503,877.2536,921.7309,0.8486,0,0.8632625848547281,0.36617743234436684
804,300,dtynfbY_28.png,0.044,480.8468,315.2863,0.4031,0,0.5282919032862299,0.12340030907838084
805,338,coZdpIv_3.png,0.0445,1648.0041,1155.2011,0.58,0,0.8319479629626794,0.3801968249248986
806,1046,xLvSvzk_43.png,0.0683,602.8877,564.0199,0.8244,0,0.6241557690459735,0.22753724707842776
807,1178,TdSicPb_35.png,0.0672,545.4505,574.9808,0.4869,0,0.4798158486997514,0.20288645154628132
808,1062,gMOvKGH_19.png,0.0408,1186.5637,1035.4178,0.9772,0,1.0482386359354505,0.3627785295693159
809,960,iXuZbaV_14.png,0.0467,1303.6786,1006.5991,0.744,0,0.7272934690981074,0.33599344853013846
810,699,wEWKLvg_7.png,0.0375,1015.0513,790.5678,0.6566,1,0.6286460416878404,0.23926902470207964
811,583,PDRlIQb_19.png,0.0532,1115.4967,761.5241,0.8581,0,0.5958635940539371,0.25462499950172546
812,941,IONGHON_23.png,0.0363,519.6454,353.4088,0.5271,0,0.4030532969671412,0.13196917096858415
813,201,Pqvglgo_17.png,0.0371,3019.7585,2906.4554,0.7457,1,1.2372312072367135,0.8003827634220736
814,987,JDdhJkT_1.png,0.0528,786.8432,392.0412,0.4081,0,0.41260821639667833,0.12233472651436311
815,1173,TdSicPb_27.png,0.0553,624.9406,826.0673,0.5712,0,0.5497408186002797,0.29148427779748026
816,47,TeOqHsT_18.png,0.0265,1087.7742,1178.0258,0.4805,0,0.8776436850218039,0.4064330734852417
817,806,fIpxGin_32.png,0.0356,1683.4171,1403.8539,0.5024,1,0.7605739512465118,0.4459739068495846
818,447,RmLVAbD_45.png,0.0476,1070.7572,943.509,0.9149,0,0.8089632157582898,0.3412436678190893
819,132,jmHnXFj_32.png,0.0573,816.1507,810.1589,0.7348,0,0.5692391640681836,0.2698650806605093
820,353,coZdpIv_19.png,0.088,1172.4557,996.5759,0.4044,0,0.5918808886937734,0.3279905057021442
821,86,xJqflfc_5.png,0.07,1009.3468,787.0096,0.8078,0,0.5548433920320264,0.24810716210158693
822,740,dNwbsaN_18.png,0.0559,932.859,889.9921,0.4368,0,0.6189615226085978,0.3269652215259036
823,379,hfEtaOr_9.png,0.0418,329.7942,466.3067,0.57,0,0.48910701430817566,0.20104127178637346
824,674,UvHXQgO_21.png,0.0281,1658.7439,1006.9162,0.7765,0,0.6967102692341128,0.28008038376864297
825,792,fIpxGin_17.png,0.0697,1819.2137,1914.6973,0.7953,0,0.8219273476376037,0.6082577647968576
826,9,NXNwACJ_12.png,0.0341,1844.2389,1229.0717,0.5138,0,0.8344479090136916,0.3593209447751498
827,891,uTSlUxF_32.png,0.0701,1381.9592,726.6385,0.5126,0,0.5784666729253017,0.22794759170067855
828,557,tjgMrwV_28.png,0.0469,495.8155,448.1209,0.5726,0,0.3387078304705354,0.1558769186427924
829,754,dNwbsaN_41.png,0.0471,1020.8272,785.3102,0.9432,0,0.6773293263314945,0.2885071940633537
830,180,vqFVsNv_35.png,0.0552,1046.7847,879.9015,0.8697,0,0.5298764286753407,0.278275213835024
831,344,coZdpIv_9.png,0.0471,1456.663,1146.5053,0.4684,0,0.7353548547440539,0.3773348855186931
832,1059,gMOvKGH_14.png,0.0161,1259.917,1475.7839,0.5607,0,1.1130406883944663,0.517069257650458
833,928,IONGHON_4.png,0.0398,820.3907,769.1788,0.9806,0,0.6363207995994593,0.2872251301116735
834,945,IONGHON_37.png,0.0443,745.7386,575.0304,0.9147,0,0.5784182856341269,0.2147266428276074
835,142,OZRIJGa_1.png,0.0274,1791.1667,2136.9633,0.447,0,1.4818928953349233,0.7951332720828234
836,990,JDdhJkT_5.png,0.0604,1204.0689,891.3474,0.6141,0,0.6313948207822224,0.27814102295444615
837,206,Pqvglgo_28.png,0.0673,1164.9976,707.4548,0.5652,0,0.477313463005692,0.19481965139400054
838,315,bAJaVqe_13.png,0.0533,1281.3155,1414.9423,0.9991,0,0.9763366297930561,0.45513773289834225
839,1186,MIrpxsd_8.png,0.0397,857.7452,877.1884,0.8772,0,0.7530023146759816,0.3343234887615897
840,312,bAJaVqe_8.png,0.0374,639.635,921.2235,0.4103,0,0.4873889999751673,0.2963255641468037
841,360,coZdpIv_27.png,0.0194,2681.0238,1831.6054,0.4759,0,1.353438555804844,0.6028132743253957
842,57,TeOqHsT_43.png,0.0238,852.8517,737.4336,0.506,1,0.688102281489219,0.2544234638488277
843,294,dtynfbY_19.png,0.0541,557.989,600.2115,0.918,0,0.6130457160633702,0.23491754831211692
844,175,vqFVsNv_23.png,0.0372,1247.7865,851.2091,0.7769,0,0.6316223903246799,0.269201034798575
845,1087,QOAxozR_30.png,0.0553,833.9101,491.5496,0.6232,0,0.4009363775637488,0.15387167978874677
846,205,Pqvglgo_27.png,0.073,1476.2952,1159.7547,0.531,0,0.6048558162958282,0.31937447644224576
847,886,uTSlUxF_25.png,0.0746,1163.9229,537.9504,0.5326,0,0.4872000616983256,0.16875585058377265
848,663,UvHXQgO_2.png,0.085,1309.7365,1297.1704,0.5373,0,0.550119201367218,0.3608165043380215
849,1116,hcDJBIU_42.png,0.0591,329.1988,371.5465,0.6007,0,0.27624679141629527,0.12305904189540388
850,696,wEWKLvg_4.png,0.0266,774.044,603.0796,0.4564,0,0.4793843391878054,0.18252484822898216
851,1080,QOAxozR_22.png,0.0554,1573.9008,1066.3786,0.762,0,0.756717163392896,0.33381263350183193
852,666,UvHXQgO_8.png,0.0622,1412.4923,1322.5499,0.5359,0,0.5932789809349781,0.3678759796944179
853,192,Pqvglgo_5.png,0.0552,2153.6619,4031.491,0.7195,0,0.8823810621004012,1.110196257369447
854,479,QITGeIy_44.png,0.0491,775.0174,423.1653,0.603,0,0.4806927554971811,0.14718410739923107
855,1141,SbeIrsL_45.png,0.0313,1655.5023,1031.8265,0.9199,1,0.9630179237292735,0.3556764775946853
856,259,sqjAizt_12.png,0.0292,1264.4721,1083.3478,0.6598,0,0.6832028579417778,0.323047624824663
857,110,xJqflfc_38.png,0.0335,1541.7096,1020.9475,0.9491,0,0.8474861009044052,0.3218567942242508
858,24,NXNwACJ_29.png,0.0521,1217.2693,644.5443,0.5144,0,0.5507680279878924,0.18843348750560088
859,1119,SbeIrsL_1.png,0.0631,881.8754,730.0146,0.8231,0,0.5129934381220265,0.2516401948590128
860,549,tjgMrwV_18.png,0.0679,773.6164,624.1235,0.4501,0,0.5284827369463558,0.21709866250950324
861,718,wEWKLvg_36.png,0.0505,1445.2954,1739.076,0.9037,0,0.8951067126160462,0.5263394466645288
862,375,hfEtaOr_3.png,0.0393,489.8623,585.9101,0.938,0,0.7264987891695361,0.2526065176770595
863,1019,JDdhJkT_43.png,0.0596,1359.1482,1035.7238,0.5831,0,0.7127159701205473,0.3231930414900702
864,851,QyzxkxL_4.png,0.0587,680.4255,857.5188,0.8262,0,0.4902440183221521,0.2863731354096806
865,279,sqjAizt_41.png,0.0374,1690.6795,1402.0273,0.4617,0,0.9134856089458802,0.4180758840368118
866,520,IQPVeKR_10.png,0.0163,122.8626,27.9807,0.4306,0,0.16913624178536618,0.0111543820561998
867,399,hfEtaOr_44.png,0.0432,591.0946,636.53,0.9957,0,0.8766331093138854,0.2744305426668335
868,429,RmLVAbD_20.png,0.072,528.7671,545.7407,0.629,0,0.399486581648188,0.19738079673448505
869,122,jmHnXFj_12.png,0.0279,2277.9737,1942.3535,0.937,0,1.5888142284964129,0.6470007105380469
870,159,vqFVsNv_0.png,0.0355,1314.4565,971.7951,0.9392,0,0.6653703630451304,0.307337229515268
871,395,hfEtaOr_39.png,0.0589,718.0855,1551.8482,0.5621,0,1.064969168417739,0.6690565152664426
872,668,UvHXQgO_10.png,0.0501,2530.4836,2167.5638,0.8441,0,1.0628608251391352,0.6029221706305035
873,681,UvHXQgO_30.png,0.0561,1055.4711,531.0151,0.4226,0,0.443321934296081,0.14770535323092857
874,911,qRJcFUA_21.png,0.045,525.5189,432.6494,0.8323,0,0.61865713882075,0.1785305679852408
875,347,coZdpIv_12.png,0.0674,1199.446,1196.8828,0.4026,0,0.605506173427441,0.39391499918691425
876,535,IQPVeKR_39.png,0.034,896.9572,1077.4003,0.5702,0,1.2347774656431252,0.42950085500592483
877,494,fWDuFNe_19.png,0.047,867.1474,574.3234,0.4588,0,0.5029116606010205,0.19181381480241097
878,430,RmLVAbD_21.png,0.0479,1056.1012,932.4149,0.9258,0,0.7978905235642485,0.33723120861080225
879,386,hfEtaOr_29.png,0.0471,564.5882,426.9725,0.8169,0,0.8373223325808251,0.18408291027730753
880,50,TeOqHsT_23.png,0.0455,800.5041,880.795,0.9138,0,0.6458669163132041,0.30388487158807004
881,1182,TdSicPb_45.png,0.067,501.9425,490.0384,0.4951,0,0.44154321361145504,0.1729138644236768
882,238,zQpaiFL_30.png,0.0478,677.9104,576.1529,0.9196,0,0.6349402506187503,0.21519005731571555
883,215,Pqvglgo_40.png,0.0665,1352.9436,840.5775,0.5775,0,0.5543171891232976,0.23147912137940188
884,618,HnriOUB_20.png,0.0535,1500.4597,1182.6119,0.8425,0,0.6672505032693898,0.34802801579857634
885,586,PDRlIQb_24.png,0.0583,825.1261,426.0987,0.7125,0,0.440756663371311,0.14247136929111748
886,111,xJqflfc_39.png,0.0511,1308.7966,1209.5847,0.7092,0,0.7194525657821308,0.3813252433496357
887,859,QyzxkxL_13.png,0.0289,1592.6662,1912.5144,0.7073,0,1.1475100179723896,0.6386947379394645
888,450,QITGeIy_2.png,0.0419,2000.6686,1631.362,0.9862,1,1.2408842719798132,0.5674155225275428
889,759,fOXACwt_8.png,0.0603,1096.3458,942.1378,0.9847,0,0.8142128822391825,0.3054352338169154
890,955,iXuZbaV_7.png,0.0265,1531.2182,749.3367,0.4963,0,0.8542327814724885,0.2501216442009473
891,1105,hcDJBIU_23.png,0.0901,1374.0599,2325.8384,0.756,0,1.1530407722895573,0.7703354630107918
892,316,bAJaVqe_14.png,0.0672,604.4808,1118.7175,0.4182,0,0.4606022069089233,0.35985251603807533
893,131,jmHnXFj_31.png,0.0588,541.5203,679.6209,0.9724,0,0.3776931918308127,0.22638268739264347
894,944,IONGHON_36.png,0.0423,1046.9681,1279.1411,0.9894,0,0.8120613489976504,0.4776541798586872
895,558,tjgMrwV_30.png,0.0586,700.0053,591.5599,0.7389,0,0.4781965801409522,0.20577155496348953
896,1050,gMOvKGH_3.png,0.0613,1385.8715,1433.6197,0.8628,0,1.2243118938678277,0.5022962196782823
897,402,EjxQTSS_4.png,0.0609,783.1675,820.3005,0.944,0,0.565899130281515,0.28592266311066955
898,568,tjgMrwV_42.png,0.023,1577.1576,954.4537,0.9919,1,1.0774080862863635,0.33200259515504005
899,751,dNwbsaN_37.png,0.0506,712.8454,375.4821,0.7701,0,0.4729802404956536,0.137944581761469
900,1055,gMOvKGH_10.png,0.0237,657.4678,733.4719,0.4587,0,0.580822715075037,0.2569859793432297
901,245,zQpaiFL_38.png,0.0466,657.7739,755.08,0.9705,0,0.616080126394982,0.2820183817142125
902,732,dNwbsaN_8.png,0.0473,942.4041,848.503,0.772,0,0.6252947944422311,0.3117229595188472
903,1042,xLvSvzk_38.png,0.0475,895.711,875.0459,0.6634,1,0.9273089964315709,0.3530115429495753
904,974,iXuZbaV_32.png,0.0391,971.5432,503.148,0.75,0,0.5420024723169318,0.16794613827991908
905,787,fIpxGin_10.png,0.0698,1432.9591,1020.1978,0.5489,0,0.6474161184780918,0.32409469292021853
906,863,QyzxkxL_29.png,0.0447,895.7698,1561.3059,0.433,0,0.6453987780346716,0.5214067212481327
907,384,hfEtaOr_26.png,0.0512,313.8639,208.8408,0.44,0,0.46548130630593204,0.09003863773109773
908,790,fIpxGin_15.png,0.0405,1653.8226,1054.0066,0.9286,0,0.7472030488123114,0.334835014702917
909,217,Pqvglgo_42.png,0.0773,1409.5855,1076.7076,0.5631,0,0.5775240536183163,0.29650487817069154
910,506,fWDuFNe_33.png,0.0381,1226.683,959.2647,0.9716,0,0.7114282814675356,0.32037737189933463
911,996,JDdhJkT_13.png,0.0464,983.5307,735.5808,0.4942,0,0.5157480523417837,0.22953474276993444
912,1035,xLvSvzk_19.png,0.0467,656.6597,681.9528,0.779,0,0.6798246838590309,0.2751138084833986
913,1056,gMOvKGH_11.png,0.0527,595.2932,977.6428,0.4887,0,0.525896192467079,0.3425359477382259
914,486,fWDuFNe_6.png,0.0167,2121.4665,1286.3225,0.9104,1,1.2303678018574868,0.42960886808925824
915,491,fWDuFNe_16.png,0.0586,957.7492,811.0,0.7115,0,0.5554571698090762,0.27085959549054645
916,250,zQpaiFL_45.png,0.0449,1507.1565,1244.7242,1.0,0,1.4116236095974903,0.46489789765921197
917,452,QITGeIy_4.png,0.054,1989.0453,1917.4987,0.6684,0,1.2336750969277817,0.6669387461559017
918,857,QyzxkxL_10.png,0.0523,561.3542,628.1162,0.6957,0,0.4044535936851529,0.20976287119957493
919,106,xJqflfc_34.png,0.0492,1233.1165,1049.7076,0.7023,1,0.6778508057197589,0.3309235029311812
920,1202,MIrpxsd_37.png,0.047,479.117,357.5231,0.5944,0,0.4206100016655439,0.13626305375773176
921,947,IONGHON_41.png,0.0249,2259.3151,1577.3945,0.8099,1,1.752395768234735,0.5890273373368301
922,434,RmLVAbD_28.png,0.0511,1361.0237,1213.7107,0.8386,0,1.0282612239966686,0.43896888205546997
923,1167,TdSicPb_18.png,0.0353,1571.0858,1323.3448,0.7005,0,1.3820353386918298,0.4669525150130636
924,954,iXuZbaV_6.png,0.0481,1453.7657,819.6449,0.6281,0,0.8110237440492146,0.2735898696125801
925,649,kGjWbIC_23.png,0.0523,642.4998,1038.664,0.4677,0,1.3087030048468047,0.4798147436826405
926,299,dtynfbY_27.png,0.0334,496.8932,434.8722,0.8369,1,0.5459215998899968,0.17020518775980897
927,114,xJqflfc_42.png,0.0512,1299.4695,1198.2312,0.7146,0,0.7143254084940491,0.37774601805820285
928,1158,fAYQwnV_37.png,0.0375,361.6689,400.0374,0.4688,0,0.4256587858056858,0.16716777568366098
929,219,Pqvglgo_44.png,0.0658,1518.2151,1057.7521,0.5234,1,0.6220309011525285,0.29128489252355344
930,417,EjxQTSS_35.png,0.0703,727.1062,465.261,0.991,0,0.5253905022901196,0.1621706486361196
931,13,NXNwACJ_16.png,0.0248,1693.4667,1599.3112,0.5536,0,0.7662292270265617,0.46756101484842477
932,840,AyPLOAj_30.png,0.0385,949.2248,596.2873,0.9508,0,0.9340859410052148,0.23688795987370623
933,768,fOXACwt_23.png,0.0608,1011.1985,1184.8199,0.6585,0,0.7509773332473549,0.3841112660880758
934,560,tjgMrwV_32.png,0.0349,555.1031,284.9616,0.7628,0,0.3792091346246107,0.09912266118255128
935,152,OZRIJGa_27.png,0.0218,1288.9243,1472.8476,0.4939,0,1.0663707419273367,0.5480253832470279
936,723,wEWKLvg_41.png,0.0637,609.7258,361.336,0.4045,0,0.37761806786016816,0.109360022391186
937,140,jmHnXFj_44.png,0.0325,692.6236,519.1826,0.9977,0,0.48308293931242846,0.1729404617125516
938,755,dNwbsaN_43.png,0.0399,975.8905,575.4952,0.831,1,0.6475133645912896,0.21142537732087083
939,394,hfEtaOr_38.png,0.0402,347.0525,370.0042,0.5973,0,0.5147022357676034,0.1595218660471739
940,474,QITGeIy_39.png,0.0499,880.3273,459.3843,0.7906,0,0.5460096193664731,0.15978169322654903
941,476,QITGeIy_41.png,0.05,995.7438,721.8176,0.8012,0,0.6175949481795299,0.25106047013083355
942,739,dNwbsaN_17.png,0.0402,1288.8411,1264.9624,0.5484,0,0.8551593002335188,0.4647217782471762
943,1057,gMOvKGH_12.png,0.0347,1795.5566,1648.6363,0.9498,0,1.5862374697025499,0.5776314186491651
944,752,dNwbsaN_38.png,0.0362,891.9802,508.4212,0.8155,0,0.5918380191740891,0.1867837369415591
945,728,dNwbsaN_0.png,0.0291,1613.6972,1412.0425,0.4973,0,1.0707046573396741,0.5187560527969751
946,852,QyzxkxL_5.png,0.0491,1071.6915,940.2812,0.6105,0,0.7721497024460349,0.31401209560743976
947,141,jmHnXFj_45.png,0.0331,677.2962,540.745,0.9933,0,0.4723925651409198,0.18012292778832287
948,85,xJqflfc_4.png,0.0482,1394.9872,1735.1837,0.7164,0,0.7668320045095094,0.5470219213741884
949,912,qRJcFUA_23.png,0.0347,865.8722,918.6917,0.4663,0,1.019331593661861,0.37909344380074594
950,337,coZdpIv_1.png,0.0325,2279.3943,2377.7372,0.8396,0,1.1506873342570825,0.7825547724511503
951,1101,hcDJBIU_11.png,0.0654,1100.6981,1212.5662,0.7301,0,0.9236495346976129,0.4016111975398791
952,30,NXNwACJ_36.png,0.0179,1236.9681,533.7835,0.4037,1,0.5596809852355022,0.15605240241507976
953,1121,SbeIrsL_3.png,0.0395,1292.6377,806.4281,0.9792,0,0.7519369039766259,0.27798036398694415
954,65,uYtDsPt_16.png,0.0464,1653.9712,1345.9785,0.9632,0,0.9269682525488416,0.4638839983336495
955,444,RmLVAbD_40.png,0.0528,1415.4593,1486.8325,0.8349,0,1.069387632511813,0.5377502236148528
956,263,sqjAizt_18.png,0.0508,1164.3416,1074.6738,0.538,0,0.6291016691791794,0.3204610915823108
957,220,zQpaiFL_0.png,0.0238,952.8245,779.5074,0.8008,0,0.8924285965013744,0.29114188626669135
958,222,zQpaiFL_4.png,0.0461,1135.0373,1284.9963,0.8432,0,1.0630916235001404,0.4799393137611256
959,1049,gMOvKGH_0.png,0.0537,1104.6422,1129.9331,0.8969,0,0.9758672315061849,0.3958937817465556
960,776,fOXACwt_38.png,0.0552,1490.623,1508.6618,0.958,0,1.1070270430752933,0.4890988023552908
961,390,hfEtaOr_34.png,0.0438,574.6275,418.9277,0.9743,0,0.8522112907515391,0.18061451314025798
962,769,fOXACwt_27.png,0.0356,774.1369,561.2294,0.8693,0,0.5749210117799565,0.18194709204314607
963,637,kGjWbIC_1.png,0.0306,225.3766,335.3393,0.5037,0,0.4590678995420019,0.15491125164270264
964,853,QyzxkxL_6.png,0.0463,954.4625,871.633,0.9117,0,0.6876866480427424,0.2910866503877771
965,689,UvHXQgO_42.png,0.0279,2213.6058,1362.6366,0.9656,0,0.9297649220571021,0.3790263597558554
966,501,fWDuFNe_27.png,0.0386,2059.0224,1760.4089,0.9902,0,1.1941526600883525,0.5879453052428579
967,1044,xLvSvzk_40.png,0.0693,538.1808,506.481,0.5677,0,0.5571662037719085,0.20432486945501244
968,534,IQPVeKR_38.png,0.0329,315.2037,362.2671,0.4615,0,0.43391861489861056,0.14441617399820372
969,837,AyPLOAj_24.png,0.0448,867.2613,818.2343,0.9367,0,0.8534296486015809,0.3250611811213992
970,895,uTSlUxF_40.png,0.0691,1834.113,1463.8558,0.4553,0,0.7677312361168434,0.4592137688920559
971,1154,fAYQwnV_17.png,0.0166,743.0224,587.3574,0.9642,1,0.874484957402825,0.2454451261040551
972,1191,MIrpxsd_15.png,0.0378,807.4863,448.5614,0.9397,0,0.7088807410046062,0.17096055097375085
973,5,NXNwACJ_6.png,0.0331,1586.5957,924.6346,0.8829,1,0.7178741671239633,0.27031830449256355
974,284,dtynfbY_2.png,0.0326,723.1226,1546.0917,0.5754,0,0.7944730310429167,0.605126812181561
975,255,sqjAizt_6.png,0.0555,834.54,922.6996,0.7126,0,0.45090762624713604,0.27514332350761833
976,443,RmLVAbD_39.png,0.0455,1150.9756,944.7158,0.8451,0,0.8695686777873891,0.3416801372733543
977,706,wEWKLvg_17.png,0.0499,984.8517,504.8246,0.7705,0,0.6099426924082957,0.1527875151095421
978,1071,gMOvKGH_44.png,0.0416,613.6138,486.2898,0.7271,0,0.5420810468946323,0.17038097914538144
979,667,UvHXQgO_9.png,0.0385,2160.7249,1698.3347,0.805,0,0.9075537379940638,0.47240300090871834
980,1157,fAYQwnV_34.png,0.0639,530.4482,635.1133,0.442,0,0.6243001174411501,0.2654013791413245
981,780,fOXACwt_42.png,0.0203,532.6742,357.4736,0.567,0,0.39559616653472907,0.11589072490178663
982,104,xJqflfc_32.png,0.0593,823.1006,737.9273,0.4209,0,0.45246284912935386,0.23263381824095455
983,744,dNwbsaN_23.png,0.0893,1183.1254,998.628,0.4457,0,0.7850158480766185,0.36687586917004106
984,324,bAJaVqe_29.png,0.1198,1044.9994,974.0169,0.9427,0,0.7962685164830721,0.3133073650216488
985,545,tjgMrwV_11.png,0.0752,666.8879,537.4361,0.6433,0,0.45557299797213147,0.18694482501351675
986,957,iXuZbaV_11.png,0.0595,1210.66,1043.8917,0.5123,0,0.6754004486215505,0.3484413727123228
987,184,vqFVsNv_40.png,0.0437,1104.1005,871.3715,0.9257,0,0.5588893588515939,0.27557753963624976
988,628,HnriOUB_36.png,0.0478,1391.9993,1079.4394,0.4847,0,0.6190184471303283,0.317665628560651
989,971,iXuZbaV_28.png,0.028,1756.5036,1174.516,0.987,1,0.9799145255029227,0.3920425531811265
